Gm#,Date,Tm,@,Opp,last_opp,new_series,series
69,2024-06-14,PHI,@,BAL,BOS,True,23.0
70,2024-06-15,PHI,@,BAL,BAL,False,23.0
71,2024-06-16,PHI,@,BAL,BAL,False,23.0
72,2024-06-17,PHI,,SDP,BAL,True,24.0
73,2024-06-18,PHI,,SDP,SDP,False,24.0
74,2024-06-19,PHI,,SDP,SDP,False,24.0
75,2024-06-21,PHI,,ARI,SDP,True,25.0
76,2024-06-22,PHI,,ARI,ARI,False,25.0
77,2024-06-23,PHI,,ARI,ARI,False,25.0
78,2024-06-24,PHI,@,DET,ARI,True,26.0
79,2024-06-25,PHI,@,DET,DET,False,26.0
80,2024-06-26,PHI,@,DET,DET,False,26.0
81,2024-06-27,PHI,,MIA,DET,True,27.0
82,2024-06-28,PHI,,MIA,MIA,False,27.0
83,2024-06-29,PHI,,MIA,MIA,False,27.0
84,2024-06-30,PHI,,MIA,MIA,False,27.0
85,2024-07-02,PHI,@,CHC,MIA,True,28.0
86,2024-07-03,PHI,@,CHC,CHC,False,28.0
87,2024-07-04,PHI,@,CHC,CHC,False,28.0
88,2024-07-05,PHI,@,ATL,CHC,True,29.0
89,2024-07-06,PHI,@,ATL,ATL,False,29.0
90,2024-07-07,PHI,@,ATL,ATL,False,29.0
91,2024-07-09,PHI,,LAD,ATL,True,30.0
92,2024-07-10,PHI,,LAD,LAD,False,30.0
93,2024-07-11,PHI,,LAD,LAD,False,30.0
94,2024-07-12,PHI,,OAK,LAD,True,31.0
95,2024-07-13,PHI,,OAK,OAK,False,31.0
96,2024-07-14,PHI,,OAK,OAK,False,31.0
97,2024-07-19,PHI,@,PIT,OAK,True,32.0
98,2024-07-20,PHI,@,PIT,PIT,False,32.0
99,2024-07-21,PHI,@,PIT,PIT,False,32.0
100,2024-07-22,PHI,@,MIN,PIT,True,33.0
101,2024-07-23,PHI,@,MIN,MIN,False,33.0
102,2024-07-24,PHI,@,MIN,MIN,False,33.0
103,2024-07-26,PHI,,CLE,MIN,True,34.0
104,2024-07-27,PHI,,CLE,CLE,False,34.0
105,2024-07-28,PHI,,CLE,CLE,False,34.0
106,2024-07-29,PHI,,NYY,CLE,True,35.0
107,2024-07-30,PHI,,NYY,NYY,False,35.0
108,2024-07-31,PHI,,NYY,NYY,False,35.0
109,2024-08-02,PHI,@,SEA,NYY,True,36.0
110,2024-08-03,PHI,@,SEA,SEA,False,36.0
111,2024-08-04,PHI,@,SEA,SEA,False,36.0
112,2024-08-05,PHI,@,LAD,SEA,True,37.0
113,2024-08-06,PHI,@,LAD,LAD,False,37.0
114,2024-08-07,PHI,@,LAD,LAD,False,37.0
115,2024-08-08,PHI,@,ARI,LAD,True,38.0
116,2024-08-09,PHI,@,ARI,ARI,False,38.0
117,2024-08-10,PHI,@,ARI,ARI,False,38.0
118,2024-08-11,PHI,@,ARI,ARI,False,38.0
119,2024-08-13,PHI,,MIA,ARI,True,39.0
120,2024-08-14,PHI,,MIA,MIA,False,39.0
121,2024-08-15,PHI,,WSN,MIA,True,40.0
122,2024-08-16,PHI,,WSN,WSN,False,40.0
123,2024-08-17,PHI,,WSN,WSN,False,40.0
124,2024-08-18,PHI,,WSN,WSN,False,40.0
125,2024-08-20,PHI,@,ATL,WSN,True,41.0
126,2024-08-21,PHI,@,ATL,ATL,False,41.0
127,2024-08-22,PHI,@,ATL,ATL,False,41.0
128,2024-08-23,PHI,@,KCR,ATL,True,42.0
129,2024-08-24,PHI,@,KCR,KCR,False,42.0
130,2024-08-25,PHI,@,KCR,KCR,False,42.0
131,2024-08-26,PHI,,HOU,KCR,True,43.0
132,2024-08-27,PHI,,HOU,HOU,False,43.0
133,2024-08-28,PHI,,HOU,HOU,False,43.0
134,2024-08-29,PHI,,ATL,HOU,True,44.0
135,2024-08-30,PHI,,ATL,ATL,False,44.0
136,2024-08-31,PHI,,ATL,ATL,False,44.0
137,2024-09-01,PHI,,ATL,ATL,False,44.0
138,2024-09-03,PHI,@,TOR,ATL,True,45.0
139,2024-09-04,PHI,@,TOR,TOR,False,45.0
140,2024-09-05,PHI,@,MIA,TOR,True,46.0
141,2024-09-06,PHI,@,MIA,MIA,False,46.0
142,2024-09-07,PHI,@,MIA,MIA,False,46.0
143,2024-09-08,PHI,@,MIA,MIA,False,46.0
144,2024-09-09,PHI,,TBR,MIA,True,47.0
145,2024-09-10,PHI,,TBR,TBR,False,47.0
146,2024-09-11,PHI,,TBR,TBR,False,47.0
147,2024-09-13,PHI,,NYM,TBR,True,48.0
148,2024-09-14,PHI,,NYM,NYM,False,48.0
149,2024-09-15,PHI,,NYM,NYM,False,48.0
150,2024-09-16,PHI,@,MIL,NYM,True,49.0
151,2024-09-17,PHI,@,MIL,MIL,False,49.0
152,2024-09-18,PHI,@,MIL,MIL,False,49.0
153,2024-09-19,PHI,@,NYM,MIL,True,50.0
154,2024-09-20,PHI,@,NYM,NYM,False,50.0
155,2024-09-21,PHI,@,NYM,NYM,False,50.0
156,2024-09-22,PHI,@,NYM,NYM,False,50.0
157,2024-09-23,PHI,,CHC,NYM,True,51.0
158,2024-09-24,PHI,,CHC,CHC,False,51.0
159,2024-09-25,PHI,,CHC,CHC,False,51.0
160,2024-09-27,PHI,@,WSN,CHC,True,52.0
161,2024-09-28,PHI,@,WSN,WSN,False,52.0
162,2024-09-29,PHI,@,WSN,WSN,False,52.0
