Gm#,Date,Tm,@,Opp,last_opp,new_series,series
52,2024-05-26,NYM,,SFG,SFG,False,17.0
53,2024-05-28,NYM,,LAD,SFG,True,18.0
54,2024-05-28,NYM,,LAD,LAD,False,18.0
55,2024-05-29,NYM,,LAD,LAD,False,18.0
56,2024-05-30,NYM,,ARI,LAD,True,19.0
57,2024-05-31,NYM,,ARI,ARI,False,19.0
58,2024-06-01,NYM,,ARI,ARI,False,19.0
59,2024-06-02,NYM,,ARI,ARI,False,19.0
60,2024-06-03,NYM,@,WSN,ARI,True,20.0
61,2024-06-04,NYM,@,WSN,WSN,False,20.0
62,2024-06-05,NYM,@,WSN,WSN,False,20.0
63,2024-06-08,NYM,,PHI,WSN,True,21.0
64,2024-06-09,NYM,@,PHI,PHI,False,21.0
65,2024-06-11,NYM,,MIA,PHI,True,22.0
66,2024-06-12,NYM,,MIA,MIA,False,22.0
67,2024-06-13,NYM,,MIA,MIA,False,22.0
68,2024-06-14,NYM,,SDP,MIA,True,23.0
69,2024-06-15,NYM,,SDP,SDP,False,23.0
70,2024-06-16,NYM,,SDP,SDP,False,23.0
71,2024-06-17,NYM,@,TEX,SDP,True,24.0
72,2024-06-18,NYM,@,TEX,TEX,False,24.0
73,2024-06-19,NYM,@,TEX,TEX,False,24.0
74,2024-06-21,NYM,@,CHC,TEX,True,25.0
75,2024-06-22,NYM,@,CHC,CHC,False,25.0
76,2024-06-23,NYM,@,CHC,CHC,False,25.0
77,2024-06-25,NYM,,NYY,CHC,True,26.0
78,2024-06-26,NYM,,NYY,NYY,False,26.0
79,2024-06-28,NYM,,HOU,NYY,True,27.0
80,2024-06-29,NYM,,HOU,HOU,False,27.0
81,2024-06-30,NYM,,HOU,HOU,False,27.0
82,2024-07-01,NYM,@,WSN,HOU,True,28.0
83,2024-07-02,NYM,@,WSN,WSN,False,28.0
84,2024-07-03,NYM,@,WSN,WSN,False,28.0
85,2024-07-04,NYM,@,WSN,WSN,False,28.0
86,2024-07-05,NYM,@,PIT,WSN,True,29.0
87,2024-07-06,NYM,@,PIT,PIT,False,29.0
88,2024-07-07,NYM,@,PIT,PIT,False,29.0
89,2024-07-08,NYM,@,PIT,PIT,False,29.0
90,2024-07-09,NYM,,WSN,PIT,True,30.0
91,2024-07-10,NYM,,WSN,WSN,False,30.0
92,2024-07-11,NYM,,WSN,WSN,False,30.0
93,2024-07-12,NYM,,COL,WSN,True,31.0
94,2024-07-13,NYM,,COL,COL,False,31.0
95,2024-07-14,NYM,,COL,COL,False,31.0
96,2024-07-19,NYM,@,MIA,COL,True,32.0
97,2024-07-20,NYM,@,MIA,MIA,False,32.0
98,2024-07-21,NYM,@,MIA,MIA,False,32.0
99,2024-07-22,NYM,@,MIA,MIA,False,32.0
100,2024-07-23,NYM,@,NYY,MIA,True,33.0
101,2024-07-24,NYM,@,NYY,NYY,False,33.0
102,2024-07-25,NYM,,ATL,NYY,True,34.0
103,2024-07-26,NYM,,ATL,ATL,False,34.0
104,2024-07-27,NYM,,ATL,ATL,False,34.0
105,2024-07-28,NYM,,ATL,ATL,False,34.0
106,2024-07-29,NYM,,MIN,ATL,True,35.0
107,2024-07-30,NYM,,MIN,MIN,False,35.0
108,2024-07-31,NYM,,MIN,MIN,False,35.0
109,2024-08-02,NYM,@,LAA,MIN,True,36.0
110,2024-08-03,NYM,@,LAA,LAA,False,36.0
111,2024-08-04,NYM,@,LAA,LAA,False,36.0
112,2024-08-05,NYM,@,STL,LAA,True,37.0
113,2024-08-06,NYM,@,COL,STL,True,38.0
114,2024-08-07,NYM,@,COL,COL,False,38.0
115,2024-08-08,NYM,@,COL,COL,False,38.0
116,2024-08-09,NYM,@,SEA,COL,True,39.0
117,2024-08-10,NYM,@,SEA,SEA,False,39.0
118,2024-08-11,NYM,@,SEA,SEA,False,39.0
119,2024-08-13,NYM,,OAK,SEA,True,40.0
120,2024-08-14,NYM,,OAK,OAK,False,40.0
121,2024-08-15,NYM,,OAK,OAK,False,40.0
122,2024-08-16,NYM,,MIA,OAK,True,41.0
123,2024-08-17,NYM,,MIA,MIA,False,41.0
124,2024-08-18,NYM,,MIA,MIA,False,41.0
125,2024-08-19,NYM,,BAL,MIA,True,42.0
126,2024-08-20,NYM,,BAL,BAL,False,42.0
127,2024-08-21,NYM,,BAL,BAL,False,42.0
128,2024-08-22,NYM,@,SDP,BAL,True,43.0
129,2024-08-23,NYM,@,SDP,SDP,False,43.0
130,2024-08-24,NYM,@,SDP,SDP,False,43.0
131,2024-08-25,NYM,@,SDP,SDP,False,43.0
132,2024-08-27,NYM,@,ARI,SDP,True,44.0
133,2024-08-28,NYM,@,ARI,ARI,False,44.0
134,2024-08-29,NYM,@,ARI,ARI,False,44.0
135,2024-08-30,NYM,@,CHW,ARI,True,45.0
136,2024-08-31,NYM,@,CHW,CHW,False,45.0
137,2024-09-01,NYM,@,CHW,CHW,False,45.0
138,2024-09-02,NYM,,BOS,CHW,True,46.0
139,2024-09-03,NYM,,BOS,BOS,False,46.0
140,2024-09-04,NYM,,BOS,BOS,False,46.0
141,2024-09-06,NYM,,CIN,BOS,True,47.0
142,2024-09-07,NYM,,CIN,CIN,False,47.0
143,2024-09-08,NYM,,CIN,CIN,False,47.0
144,2024-09-09,NYM,@,TOR,CIN,True,48.0
145,2024-09-10,NYM,@,TOR,TOR,False,48.0
146,2024-09-11,NYM,@,TOR,TOR,False,48.0
147,2024-09-13,NYM,@,PHI,TOR,True,49.0
148,2024-09-14,NYM,@,PHI,PHI,False,49.0
149,2024-09-15,NYM,@,PHI,PHI,False,49.0
150,2024-09-16,NYM,,WSN,PHI,True,50.0
151,2024-09-17,NYM,,WSN,WSN,False,50.0
152,2024-09-18,NYM,,WSN,WSN,False,50.0
153,2024-09-19,NYM,,PHI,WSN,True,51.0
154,2024-09-20,NYM,,PHI,PHI,False,51.0
155,2024-09-21,NYM,,PHI,PHI,False,51.0
156,2024-09-22,NYM,,PHI,PHI,False,51.0
157,2024-09-24,NYM,@,ATL,PHI,True,52.0
158,2024-09-27,NYM,@,MIL,ATL,True,53.0
159,2024-09-28,NYM,@,MIL,MIL,False,53.0
160,2024-09-29,NYM,@,MIL,MIL,False,53.0
161,2024-09-30,NYM,@,ATL,MIL,True,54.0
162,2024-09-30,NYM,@,ATL,ATL,False,54.0
